id,filename,split,source_found,source_path
51Dmstsr52Ov2pY4eg8v,belen_titan_04_2026-03-20_175712.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-20\belen_titan_04_2026-03-20_175712.jpg
6EErUXDhv82MSuIjL5U5,belen_titan_04_2026-03-20_161713.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-20\belen_titan_04_2026-03-20_161713.jpg
KYaOqrT4g1L0zAZwFxrj,belen_titan_04_2026-03-20_163711.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-20\belen_titan_04_2026-03-20_163711.jpg
OnfOce0wQyrKgrR2CXq2,belen_titan_05_2026-03-20_143716.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-20\belen_titan_05_2026-03-20_143716.jpg
PhoVOL7Wnq41srDYsx5w,belen_titan_04_2026-03-20_155711.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-20\belen_titan_04_2026-03-20_155711.jpg
QhD8efnFVpYxmkv0oXYS,belen_titan_05_2026-03-20_121717.jpg,valid,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-20\belen_titan_05_2026-03-20_121717.jpg
ei47p0vam0owdtI0hKud,belen_titan_04_2026-03-20_151711.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-20\belen_titan_04_2026-03-20_151711.jpg
iYielXMPDT56Et2zDkNa,belen_titan_04_2026-03-20_143711.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-20\belen_titan_04_2026-03-20_143711.jpg
qjColQCdxgSg7b4efs1J,belen_titan_04_2026-03-20_173712.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-20\belen_titan_04_2026-03-20_173712.jpg
sA472zXVJJXnc0q0g0mw,belen_titan_05_2026-03-20_173717.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-20\belen_titan_05_2026-03-20_173717.jpg
YVr39ILf9Ed2MutqS576,belen_titan_04_2026-03-20_193712.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-20\belen_titan_04_2026-03-20_193712.jpg
RaRhouwrygQieV2Z2ZW1,belen_titan_04_2026-03-20_191710.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-20\belen_titan_04_2026-03-20_191710.jpg
VCjmBg90IwwqV1bYarQK,belen_titan_04_2026-03-20_195342.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-20\belen_titan_04_2026-03-20_195342.jpg
GmYPxrLgtMtRUAGobxMq,belen_titan_08_2026-03-19_090952.jpg,valid,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_08_2026-03-19_090952.jpg
wqI0IcjasZdezmGAc4XU,belen_titan_07_2026-03-19_162659.jpg,valid,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_07_2026-03-19_162659.jpg
6B7quNWQBcq9OUioWRjY,belen_titan_08_2026-03-19_085000.jpg,valid,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_08_2026-03-19_085000.jpg
B28YCPyuyzCfWE7KT6TK,belen_titan_07_2026-03-19_164702.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_07_2026-03-19_164702.jpg
CqUBr63IbF6DknfFHArN,belen_titan_08_2026-03-19_094122.jpg,valid,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_08_2026-03-19_094122.jpg
KAcBZpWPtWiZTP6CW2qk,belen_titan_07_2026-03-19_172701.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_07_2026-03-19_172701.jpg
OAD8XWfKGE6sN91wOR0b,belen_titan_07_2026-03-19_160702.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_07_2026-03-19_160702.jpg
grIWBp1QhLa68C2gjNyA,belen_titan_07_2026-03-19_150702.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_07_2026-03-19_150702.jpg
o1ZXKAMCzRe9ETUWSkgp,belen_titan_07_2026-03-19_154659.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_07_2026-03-19_154659.jpg
rAfWAVNHBfIhKve3UngZ,belen_titan_08_2026-03-19_110713.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_08_2026-03-19_110713.jpg
t7bT3i1XSJZEzh2EmKHS,belen_titan_07_2026-03-19_144702.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_07_2026-03-19_144702.jpg
tSzuGIHX6eF5cFYO97XW,belen_titan_08_2026-03-19_132703.jpg,valid,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_08_2026-03-19_132703.jpg
8kTWcd04VEQ20Hwna58d,belen_titan_07_2026-03-19_142702.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_07_2026-03-19_142702.jpg
C58wvxj5rkMuz2vCG8gr,belen_titan_08_2026-03-19_090500.jpg,valid,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_08_2026-03-19_090500.jpg
EsgvRwn0h3r03B2YclZi,belen_titan_08_2026-03-19_140720.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_08_2026-03-19_140720.jpg
GFkko6aT4DT1A1ne0hoW,belen_titan_08_2026-03-19_114713.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_08_2026-03-19_114713.jpg
M3ZMOKe5lv4gDwiFrkj2,belen_titan_07_2026-03-19_122658.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_07_2026-03-19_122658.jpg
MHjBDcFKzAp3TQwylqLI,belen_titan_08_2026-03-19_084638.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_08_2026-03-19_084638.jpg
MnvHJZoK9tEnHBFEYEVk,belen_titan_07_2026-03-19_174659.jpg,valid,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_07_2026-03-19_174659.jpg
TbUClyZTtSYhoQ7oz8VO,belen_titan_07_2026-03-19_170702.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_07_2026-03-19_170702.jpg
VbqB9cUpgB00CZo7nr27,belen_titan_08_2026-03-19_100707.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_08_2026-03-19_100707.jpg
bWjRuOmlpaCy2BFWxPGI,belen_titan_07_2026-03-19_180701.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_07_2026-03-19_180701.jpg
f3UVEqxbRje5wLixx2fM,belen_titan_07_2026-03-19_112701.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_07_2026-03-19_112701.jpg
mPyqm1fx84aWDAdlm63B,belen_titan_08_2026-03-19_120703.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_08_2026-03-19_120703.jpg
uH6lwrZ2OLj5GqL7On7s,belen_titan_08_2026-03-19_134705.jpg,valid,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_08_2026-03-19_134705.jpg
6UHvPtFzb8diO5wpOqzH,belen_titan_07_2026-03-19_104710.jpg,valid,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_07_2026-03-19_104710.jpg
7dr09H2QfSop5ADvauop,belen_titan_07_2026-03-19_152658.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_07_2026-03-19_152658.jpg
9z1AKf5xuKE5MeKv9Rry,belen_titan_07_2026-03-19_114705.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_07_2026-03-19_114705.jpg
Ajf30zEgUnt67G1OKht8,belen_titan_08_2026-03-19_112706.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_08_2026-03-19_112706.jpg
IfQc6MDxKoMGA4ZGPaRj,belen_titan_07_2026-03-19_110707.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_07_2026-03-19_110707.jpg
TiFXK8wU0Spn2j2yaspE,belen_titan_08_2026-03-19_100335.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_08_2026-03-19_100335.jpg
UaXKbybf3P2mVxq4inU3,belen_titan_08_2026-03-19_104716.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_08_2026-03-19_104716.jpg
W2KKk8L3Do5fRFecAqIh,belen_titan_07_2026-03-19_120658.jpg,valid,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_07_2026-03-19_120658.jpg
e5QqH0x9UYqIasFI01r9,belen_titan_07_2026-03-19_124701.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_07_2026-03-19_124701.jpg
e7gs0FQUBoxa90f0XYiU,belen_titan_07_2026-03-19_130700.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_07_2026-03-19_130700.jpg
ekseWZ2OuEbSWGVuK8pW,belen_titan_08_2026-03-19_124706.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_08_2026-03-19_124706.jpg
jUmSTSLh3616C921Lkna,belen_titan_07_2026-03-19_140715.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_07_2026-03-19_140715.jpg
uEaxuKuJhZuNAHHjXHoF,belen_titan_08_2026-03-19_130704.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_08_2026-03-19_130704.jpg
4nzdVD3UBkrmmzxuVV8n,belen_titan_07_2026-03-19_204658.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_07_2026-03-19_204658.jpg
KTZb3no4klXhLhyvl3k2,belen_titan_08_2026-03-19_102706.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_08_2026-03-19_102706.jpg
Ns4DOcl0z2jAOth3XHQA,belen_titan_07_2026-03-19_182702.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_07_2026-03-19_182702.jpg
c5DezW8WdfVLGZn5OI4R,belen_titan_08_2026-03-19_122703.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_08_2026-03-19_122703.jpg
zgIdSDFVRC26AvYnrK8H,belen_titan_07_2026-03-19_202659.jpg,valid,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_07_2026-03-19_202659.jpg
HCYDXbWsy7lfmzs2Bop7,belen_titan_07_2026-03-19_184700.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_07_2026-03-19_184700.jpg
gEo3oHBL8QON2uU7woxf,belen_titan_07_2026-03-19_132658.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_07_2026-03-19_132658.jpg
jtjvkjtiXgF7U7eaISdr,belen_titan_07_2026-03-19_200700.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_07_2026-03-19_200700.jpg
kc5lDi8GABl7p4aPqzCb,belen_titan_07_2026-03-19_192700.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_07_2026-03-19_192700.jpg
mG3b1Q8faG9QN2RAifJp,belen_titan_07_2026-03-19_134700.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_07_2026-03-19_134700.jpg
9AJ3x9qDCj83CMQZiXdm,belen_titan_07_2026-03-19_194658.jpg,valid,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_07_2026-03-19_194658.jpg
LTOjacJCr7rxx6GME62n,belen_titan_07_2026-03-19_190701.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_07_2026-03-19_190701.jpg
lgkytJF7hHXwK56IeFlm,belen_titan_04_2026-03-19_144646.jpg,valid,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_04_2026-03-19_144646.jpg
3CMxaLVxypN1bA9rcFVt,belen_titan_04_2026-03-19_132643.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_04_2026-03-19_132643.jpg
0cS7mmo63ukv4Qgpx5Ao,belen_titan_03_2026-03-19_174640.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_03_2026-03-19_174640.jpg
7MPvPNvEUaktgR6q4fWK,belen_titan_03_2026-03-19_132639.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_03_2026-03-19_132639.jpg
EUaDFQXFK2IsPES6kgv8,belen_titan_04_2026-03-19_134646.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_04_2026-03-19_134646.jpg
GvLa3l8RLrgjwktVsNgA,belen_titan_03_2026-03-19_152640.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_03_2026-03-19_152640.jpg
MXbfD1IaohgpD8bAyz4v,belen_titan_04_2026-03-19_124645.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_04_2026-03-19_124645.jpg
W9WagJrrMjv53VoiKwEG,belen_titan_03_2026-03-19_134640.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_03_2026-03-19_134640.jpg
YT6RmTUWS1n7trunP2vy,belen_titan_03_2026-03-19_114640.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_03_2026-03-19_114640.jpg
dorJFG0esZs02dzCrkvt,belen_titan_04_2026-03-19_102645.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_04_2026-03-19_102645.jpg
hSVlwkRuPvRkreAJULF7,belen_titan_03_2026-03-19_102641.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_03_2026-03-19_102641.jpg
jNhG6Wej4udPmmq7j6Fe,belen_titan_04_2026-03-19_140646.jpg,valid,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_04_2026-03-19_140646.jpg
znyKO1pvlmK5g1MlqnBT,belen_titan_03_2026-03-19_104644.jpg,valid,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_03_2026-03-19_104644.jpg
7gXbzTGBdv1ZEfpY8wwF,belen_titan_03_2026-03-19_164640.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_03_2026-03-19_164640.jpg
BuUIyuucS28l6Pbhv8uu,belen_titan_03_2026-03-19_154640.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_03_2026-03-19_154640.jpg
C2qLz0WigcMNbWWI29HO,belen_titan_03_2026-03-19_150641.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_03_2026-03-19_150641.jpg
DFvJjUN74AYELNfhb9eZ,belen_titan_03_2026-03-19_142644.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_03_2026-03-19_142644.jpg
K47o1rERqaluzVz4VyQc,belen_titan_03_2026-03-19_124640.jpg,valid,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_03_2026-03-19_124640.jpg
LA8qYf3eVG12WQFsxvLt,belen_titan_03_2026-03-19_110640.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_03_2026-03-19_110640.jpg
Ls82o5eKxrbl3tcbhFDC,belen_titan_04_2026-03-19_130644.jpg,valid,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_04_2026-03-19_130644.jpg
NPqPQjaWZ69nOAeCf5D9,belen_titan_03_2026-03-19_140641.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_03_2026-03-19_140641.jpg
NiyrMfvITdPq5iUwaCmz,belen_titan_04_2026-03-19_120643.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_04_2026-03-19_120643.jpg
PA1GWSA02KrloAOe93pv,belen_titan_03_2026-03-19_162639.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_03_2026-03-19_162639.jpg
QDAh7t9hfAOzxekC58kl,belen_titan_04_2026-03-19_084523.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_04_2026-03-19_084523.jpg
R0XJFyu8Cpqjt7q4J7Pv,belen_titan_04_2026-03-19_100646.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_04_2026-03-19_100646.jpg
qaG3QiJIzP3qi5weH5wL,belen_titan_03_2026-03-19_130639.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_03_2026-03-19_130639.jpg
xin9n8CT61OAbbHgWAaP,belen_titan_03_2026-03-19_180640.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_03_2026-03-19_180640.jpg
xm76yUKM48K4r38plSJM,belen_titan_04_2026-03-19_142647.jpg,valid,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_04_2026-03-19_142647.jpg
6rLVaKe54c2N7hMeAvoG,belen_titan_04_2026-03-19_112645.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_04_2026-03-19_112645.jpg
8IjfeBvesHHgNETUM18E,belen_titan_04_2026-03-19_094046.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_04_2026-03-19_094046.jpg
9gY1qERLqTp9eLtEogCF,belen_titan_04_2026-03-19_122643.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_04_2026-03-19_122643.jpg
BKtgs1ioNVuEXQMmfKNU,belen_titan_03_2026-03-19_160641.jpg,valid,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_03_2026-03-19_160641.jpg
DpZcB0bhKwbKYpKmqpTd,belen_titan_04_2026-03-19_114645.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_04_2026-03-19_114645.jpg
I2DpioxQAWHPlzoPDPbF,belen_titan_03_2026-03-19_144641.jpg,valid,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_03_2026-03-19_144641.jpg
M86umk799GwcQtnkdqvk,belen_titan_04_2026-03-19_100313.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_04_2026-03-19_100313.jpg
PEwDExOcWqO95xgtGSZL,belen_titan_04_2026-03-19_104649.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_04_2026-03-19_104649.jpg
PGXHn0mYI6tcOKKd4bxA,belen_titan_03_2026-03-19_172640.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_03_2026-03-19_172640.jpg
WbSZfupnM4Os66ROMHHR,belen_titan_04_2026-03-19_110645.jpg,valid,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_04_2026-03-19_110645.jpg
n9T3fkqTXIc9Um3fTkg6,belen_titan_03_2026-03-19_170641.jpg,valid,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_03_2026-03-19_170641.jpg
vWXlJm7ddC5qCNJNzJCI,belen_titan_03_2026-03-19_112640.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_03_2026-03-19_112640.jpg
3VuCXIITvIQQqUtA6jOo,belen_titan_03_2026-03-19_204639.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_03_2026-03-19_204639.jpg
6R7aCx8Dlb5RVOJfoQ0j,belen_titan_03_2026-03-19_120639.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_03_2026-03-19_120639.jpg
XkWm5W8e3tB9lGEfkWYT,belen_titan_03_2026-03-19_184640.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_03_2026-03-19_184640.jpg
nYcSEBZlhjjXjBKxqtra,belen_titan_03_2026-03-19_182641.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_03_2026-03-19_182641.jpg
XfMarV7iJkXJMe7Lol2G,belen_titan_03_2026-03-19_202639.jpg,valid,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_03_2026-03-19_202639.jpg
ujygj6p6bZFhXLXaDcMU,belen_titan_03_2026-03-19_200641.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_03_2026-03-19_200641.jpg
z4hv5cjQ1LTbPrq8GoyO,belen_titan_03_2026-03-19_190640.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_03_2026-03-19_190640.jpg
Bvo18JRhXUQyD6bYRH9M,belen_titan_03_2026-03-19_192641.jpg,valid,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_03_2026-03-19_192641.jpg
JVTye2fBkHQsPZSxg6dk,belen_titan_03_2026-03-19_194639.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_03_2026-03-19_194639.jpg
OLp3qO23REBCgpAZjX0a,belen_titan_03_2026-03-19_122639.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-19\belen_titan_03_2026-03-19_122639.jpg
2AbJ9gjlDeRbs93fKwZZ,belen_titan_04_2026-03-17_161354.jpg,valid,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-17\belen_titan_04_2026-03-17_161354.jpg
FITB94KXSbHcgJ6eJ4Xj,belen_titan_04_2026-03-17_174356.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-17\belen_titan_04_2026-03-17_174356.jpg
kycYke1EbWvh46vNjGgK,belen_titan_04_2026-03-17_162856.jpg,valid,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-17\belen_titan_04_2026-03-17_162856.jpg
laPk4miZlD0xjyC8Bcf5,belen_titan_03_2026-03-17_185159.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-17\belen_titan_03_2026-03-17_185159.jpg
ty5uncP8XZ4TshEe4HeR,belen_titan_04_2026-03-17_171354.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-17\belen_titan_04_2026-03-17_171354.jpg
